job id,company id,Job Salary,Job Experience,Key Skills,Role Category,Functional Area,Industry,Job Title
10117,10024, Not Disclosed by Recruiter ,3 - 5 yrs, Process automation| Commodity Markets| Artificial Intelligence| Market intelligence| Machine learning| Corporate| Relationship| Operations| Analytics| Robotics,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Team Lead/Technical Lead
10118,10042, Not Disclosed by Recruiter ,1 - 4 yrs, Outbound| Antivirus| Technical support| Voice process| Technical Support Executive| US shift| Inbound voice process| Customer Service Executive| Comp| International BPO,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
10119,10043, Not Disclosed by Recruiter ,3 - 6 yrs, Angularjs| CSS| Core Java| DOM| Computer Science| Javascript| HTML| Spring| Ajax,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10120,10014, Not Disclosed by Recruiter ,2 - 7 yrs, Outbound| Night shift| Service| English| process| Technical| Technical support| Inbound calls| Voice process| Group,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
10121,10040, Not Disclosed by Recruiter ,0 - 3 yrs, Outbound| Antivirus| Comp| Technical support| Technical Support Associate| technical sales associate| Sales| Technical Associate| Voice support| Inbound calls,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
10122,10027, Not Disclosed by Recruiter ,2 - 6 yrs, hive| apache| itil process| hadoop| big data| aws| core java,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10123,10035, Not Disclosed by Recruiter ,0 - 1 yrs, Technical support| Outbound| Comp| Technical| Domestic BPO| US shift| process| Inbound calls| Bonus,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
10124,10006, Not Disclosed by Recruiter ,3 - 8 yrs, financial s| windows| android| mobile development,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10125,10047, Not Disclosed by Recruiter ,3 - 8 yrs, Hardware Board Design| Mixed Signal| Design Engineering,Programming & Design,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer
10126,10011, Not Disclosed by Recruiter ,2 - 6 yrs, java| linux| server| development| eclipse ide| c| technical| mobile| eclipse| objective c| usability| ui| design| debugging| backend| developer| programming| applications,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10127,10046, Not Disclosed by Recruiter ,5 - 7 yrs,J2Ee| Core Java| jQuery| ERP| Tomcat| Eclipse| Open source| Selenium| Computer science| OFBIZ,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
10128,10047, Not Disclosed by Recruiter ,2 - 7 yrs, Wireless| Automation| Simulation| Networking| Aerospace| FPGA| Coding| System verilog| Automotive| Physical design,Engineering Design,"Engineering Design , R&D","IT-Software, Software Services",Design Engineer
10129,10002, Not Disclosed by Recruiter ,2 - 7 yrs, javascript| html| sql server| ajax| jquery| soa| oop| english| proactive| asp net c,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10130,10017, Not Disclosed by Recruiter ,2 - 7 yrs,Java| core java| J2EE| Hibernate| Spring| LDAP| ADFS| Json| SOAP| jQuery| REST| Javascript| Java Web Services| Java Api| Advanced Java| MVC| Web Services| Open Source| SOA| Cloud| spring integration,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10131,10004,"3,00,000 - 8,00,000 PA.",2 - 3 yrs, spring boot| spring security| spring mvc,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10132,10011, Not Disclosed by Recruiter ,8 - 12 yrs, Dynamics CRM| .Net| Azure| Visual Studio| Microsoft Dynamics| Solution Management| Root Cause| microservices| .NET development,Programming & Design,"IT Software - ERP , CRM","IT-Software, Software Services",Technical Architect
10133,10019,"5,00,000 - 15,00,000 PA.",5 - 9 yrs, Hibernate| Design Patterns| Cloud| Spring Boot| Team Leader| core java| Web Services| Microservices,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
10134,10018, Not Disclosed by Recruiter ,10 - 20 yrs,Exadata| performance tuning| 11g| patching| sql| dataguard| rac| cassandra| oracle database| Weblogic| ebs| asm| apps dba| cloning,Admin/Maintenance/Security/Datawarehousing,"IT Software - DBA , Datawarehousing","IT-Software, Software Services",DBA
10135,10006, Not Disclosed by Recruiter ,1 - 5 yrs, project support| Banking| Maya| E-commerce| big data,Technical Support,"IT Hardware , Technical Support , Telecom Engineering","IT-Software, Software Services",Customer Support Engineer/Technician
10136,10017, Not Disclosed by Recruiter ,2 - 7 yrs, Procurement| Business process| IT services| Automation| data services| Master data management| Consulting| Vendor| Troubleshooting| Business Executive,Purchase/Material Management,Purchase / Logistics / Supply Chain,"IT-Software, Software Services",Purchase/Vendor Development Manager
10137,10025, Not Disclosed by Recruiter ,1 - 4 yrs, Recruitment| Outbound| Technical support| English| Comp| Email| Troubleshooting| Domestic BPO| International BPO| Inbound calls,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
10138,10002, Not Disclosed by Recruiter ,2 - 5 yrs, Leadership training| Software development life cycle| Management,Project Management,"Site Engineering , Project Management","IT-Software, Software Services",Project Manager-IT/Software
10139,10040,"15,00,000 - 22,50,000 PA.",12 - 16 yrs, apache camel| Administration| Technical Support| redhat| Activemq,System Design/Implementation/ERP/CRM,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Subject Matter Expert
10140,10029, Not Disclosed by Recruiter ,6 - 11 yrs, Negotiation| Marine Operation| Oracle Fusion| Manufacturing| Inventory,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Functional Outside Consultant
10141,10005, Not Disclosed by Recruiter ,3 - 8 yrs, Outbound| Technical Support Associate| Email| Technical| US shift| Medical| Antivirus| Troubleshooting| Technical support| Comp,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
10142,10048, Not Disclosed by Recruiter ,2 - 6 yrs, HTML| XML| Ajax| rest| Prototype| technical| developing| JSON| application architecture| SDLC| javascript| jQuery| Web services| java| application| web| design| Web designing| architecture| applications,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10143,10046, Not Disclosed by Recruiter ,12 - 18 yrs, Talent Acquisition| Recruitment| HR| Campus Hiring| recruitment| recruiting,Senior Management,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Head/VP/GM-Recruitment
10144,10003, Not Disclosed by Recruiter ,3 - 5 yrs, data analysis| vba| macros| advanced excel| oracle sql| google analytics| business analysis| python| data mining| business analyst,System Design/Implementation/ERP/CRM,"IT Software - DBA , Datawarehousing","IT-Software, Software Services",Business Analyst
10145,10020, Not Disclosed by Recruiter ,2 - 5 yrs, C#| CSS| XML| Asp Net| Javascript| Web Application| MS SQL Server| .Net| MVC| ASP.Net MVC| JQuery| Ajax,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10146,10030, Not Disclosed by Recruiter ,3 - 5 yrs, Inside Sales| Lead Generation| Cold Calling| New Business| Customer Service| Proposal Writing| Follow Ups| Sales Executive Activities| Communication Skills| Convincing Power,Corporate Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
10147,10018, Not Disclosed by Recruiter ,2 - 4 yrs, Performance management| Analytical| Design development| Conceptualization| HR| Continuous improvement| Sales support| Recruitment| Testing,Senior Management,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Head/VP/GM-HR
10148,10020, Not Disclosed by Recruiter ,8 - 10 yrs, Service delivery| Bfsi| enterprise mobility| Market intelligence| Tools| Application development| Sales process| microsoft| Middleware| Business Executive,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
10149,10036, Not Disclosed by Recruiter ,5 - 10 yrs, ERP| Succession Planning| MIS| Reports| Talent Management| Human Resources| HR Policies| Recruitment| Talent Acquisition,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",HR Manager
10150,10028, Not Disclosed by Recruiter ,3 - 5 yrs, gsm| ethernet| development| optimization| product development| troubleshooting| gps| lcd| embedded| spi,Programming & Design,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Team Lead/Technical Lead
10151,10002, Not Disclosed by Recruiter ,4 - 8 yrs, Java| Spring Boot| Web Services| Microservices,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10152,10006, Not Disclosed by Recruiter ,3 - 5 yrs, SQL| Android| jQuery| UML| Coding| Graphics| JSON| Test cases| System testing| SQLite,Programming & Design,IT Software - System Programming,"IT-Software, Software Services",Software Developer
10153,10013, Not Disclosed by Recruiter ,1 - 3 yrs,ERP| RF| Action plan| Relationship| Software sales| Business planning| B2B Sales| RFQ| RFP| CRM,Corporate Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager
10154,10029, Not Disclosed by Recruiter ,3 - 8 yrs, Salesforce Developer| sfdc developer| Salesforce,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10155,10021,"1,25,000 - 3,50,000 PA.",0 - 4 yrs, head hunting| talent acquisition| Recruitment Executive| it recruitment| screening| technical recruitment| hiring| recruitment consultant| recruitment| sourcing| excel powerpoint| staffing,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Recruitment Executive
10156,10025, Not Disclosed by Recruiter ,10 - 15 yrs, SAP PLM| SAP MM| SAP EHS,Other,"IT Software - ERP , CRM","IT-Software, Software Services",Outside Consultant
10157,10013, Not Disclosed by Recruiter ,3 - 6 yrs, Microstrategy| Business Intelligence| Cognos| Business Objects| Tableau| AWS| Python| SQL,Admin/Maintenance/Security/Datawarehousing,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",IT/Networking-Manager
10158,10031, Not Disclosed by Recruiter ,2 - 5 yrs, Marketing| Event Management| Brand Management,Marketing,"Marketing , Advertising , MR , PR , Media Planning","IT-Software, Software Services",Marketing Manager
10159,10046, Not Disclosed by Recruiter ,3 - 6 yrs, asp.net| ado.net| MVC,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
10160,10039, Not Disclosed by Recruiter ,2 - 5 yrs, Technical support| SAN| Veritas| Data management| NetBackup| Windows OS| WebEx| Unix operating system| TCP/IP| IT infrastructure,Admin/Maintenance/Security/Datawarehousing,IT Software - Other,"IT-Software, Software Services",Technical Support Engineer
10161,10008, Not Disclosed by Recruiter ,5 - 10 yrs, Drupal| Linux| MySQL| Python| Consulting| Procurement| Monitoring| Front end| Backend| Django,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
